Fox_lodging_Frances,airTemperature,dewTemperature,seaLvlPressure,windDirection,windSpeed
124.48,40.0,4.4,1003.3,0.0,0.0
125.91,40.6,2.8,1003.5,260.0,3.6
123.52,41.1,3.9,1003.4,300.0,3.6
121.55,37.8,6.1,1003.8,100.0,1.5
120.16,36.7,6.7,1004.3,140.0,3.1
120.09,36.1,6.1,1005.1,120.0,4.1
120.06,35.6,11.1,1005.4,110.0,4.6
117.54,35.0,11.1,1006.2,130.0,3.6
118.84,33.9,12.2,1007.2,130.0,3.1
118.74,35.0,12.2,1008.0,110.0,4.1
118.87,36.1,12.8,1008.7,150.0,4.6
119.15,37.8,12.2,1008.8,130.0,7.7
121.42,40.0,12.2,1008.7,160.0,6.2
123.62,40.6,9.4,1008.7,160.0,4.1
123.66,42.8,8.3,1008.3,140.0,3.1
123.48,42.8,7.8,1007.6,0.0,0.0
124.83,45.0,6.1,1006.9,0.0,2.6
124.7,45.0,7.2,1006.1,240.0,5.1
125.2,45.6,6.1,1005.1,260.0,4.1
123.07,45.6,6.1,1004.3,300.0,6.7
124.39,45.6,2.8,1004.1,270.0,7.2
125.44,44.4,3.3,1004.2,260.0,7.2
121.8,42.8,3.9,1004.2,250.0,3.1
121.39,41.1,6.7,1005.2,250.0,3.1
121.36,40.0,7.2,1006.4,60.0,5.7
123.47,37.2,7.8,1007.2,210.0,2.6
122.31,37.8,7.8,1007.1,160.0,2.1
119.11,36.1,8.9,1007.5,160.0,1.5
120.72,35.6,8.3,1007.7,140.0,3.6
120.13,34.4,9.4,1008.0,70.0,2.6
123.85,33.9,9.4,1008.8,20.0,2.6
117.28,33.9,13.3,1009.5,360.0,4.1
117.67,32.8,15.0,1010.4,10.0,3.1
120.01,32.8,15.6,1011.1,330.0,2.1
120.92,33.9,15.6,1011.5,340.0,2.6
130.13,35.0,15.6,1011.4,340.0,2.6
127.49,36.1,15.0,1010.9,0.0,0.0
125.08,37.8,13.9,1010.4,320.0,2.6
126.24,38.9,13.3,1009.8,310.0,2.6
125.15,40.0,12.8,1008.8,0.0,0.0
125.71,41.7,11.7,1007.7,280.0,4.6
125.76,42.2,9.4,1006.9,280.0,5.1
124.9,43.3,8.9,1005.9,260.0,4.6
125.09,43.9,6.7,1005.1,260.0,5.7
125.96,43.9,5.6,1004.3,270.0,7.7
135.92,42.8,3.3,1004.1,240.0,6.2
114.58,42.2,1.7,1004.1,260.0,6.7
115.48,40.6,3.3,1004.6,260.0,4.6
114.38,38.3,4.4,1005.2,240.0,4.1
115.44,36.7,4.4,1005.3,240.0,2.1
114.29,35.6,4.4,1005.6,250.0,2.1
114.52,35.6,3.3,1005.4,240.0,2.1
113.85,36.1,2.8,1005.2,270.0,6.2
114.24,35.6,1.1,1005.7,250.0,5.1
116.32,33.3,2.8,1005.7,90.0,3.1
117.35,32.8,2.2,1006.3,120.0,2.6
117.54,30.6,6.7,1006.7,90.0,3.6
120.14,31.1,6.7,1007.4,80.0,4.1
120.26,33.9,3.3,1007.8,100.0,3.6
120.92,36.7,2.2,1007.8,140.0,3.1
124.8,38.3,0.6,1007.5,140.0,2.6
123.52,38.9,1.7,1007.5,330.0,3.1
125.21,40.6,-2.8,1006.8,330.0,3.1
124.21,42.8,-3.9,1006.1,230.0,7.7
124.41,41.7,-1.1,1005.7,220.0,5.1
125.08,41.7,-2.8,1005.0,220.0,2.6
122.86,42.8,-2.2,1004.0,200.0,5.7
122.83,42.8,-3.3,1003.0,260.0,4.6
130.66,42.2,-5.0,1002.4,250.0,5.1
133.95,41.1,-4.4,1002.1,240.0,3.6
125.6,39.4,-1.7,1002.1,230.0,4.1
115.62,37.8,-2.2,1002.2,240.0,2.6
110.6,36.1,-1.1,1002.8,230.0,2.1
113.12,37.2,-2.8,1003.6,280.0,5.1
112.5,35.6,7.8,1004.1,270.0,5.7
111.87,35.0,7.2,1004.3,270.0,3.1
113.73,33.9,6.7,1004.3,250.0,2.6
113.15,33.9,6.1,1004.5,280.0,2.6
112.19,30.0,5.0,1004.9,100.0,3.6
112.92,29.0,5.0,1005.4,110.0,2.6
111.79,29.4,6.1,1006.0,100.0,3.1
112.57,30.6,6.1,1007.1,140.0,2.6
114.12,31.7,8.3,1007.5,100.0,3.1
118.39,33.9,8.3,1007.4,0.0,0.0
120.59,35.6,9.4,1007.3,0.0,1.5
122.24,36.0,9.0,1007.2,0.0,1.5
122.57,38.3,8.3,1006.6,320.0,3.1
123.0,39.4,6.7,1005.9,320.0,3.6
122.94,39.4,7.2,1005.1,350.0,2.1
122.05,40.6,6.1,1004.2,360.0,3.1
122.27,42.2,3.9,1003.4,270.0,6.7
122.13,42.2,3.3,1002.4,240.0,5.1
120.29,41.7,3.9,1002.1,270.0,5.7
118.03,40.6,5.6,1002.3,270.0,7.7
111.47,40.0,3.9,1002.6,260.0,6.7
111.56,38.9,2.8,1003.1,270.0,5.1
111.01,36.7,5.0,1003.7,230.0,2.6
112.01,36.7,6.1,1004.1,270.0,4.1
111.42,35.0,5.6,1004.2,260.0,3.6
110.18,34.4,5.6,1004.4,300.0,5.1
110.53,31.7,6.7,1005.1,0.0,0.0
111.61,30.6,6.7,1005.3,90.0,2.6
114.91,30.0,5.0,1006.0,90.0,3.1
112.66,28.9,6.7,1006.4,100.0,4.1
113.38,28.3,6.1,1007.0,90.0,3.6
114.58,29.4,8.3,1007.6,90.0,3.6
117.36,31.1,9.4,1008.2,160.0,3.6
119.48,32.8,8.9,1008.4,160.0,2.1
122.04,34.4,8.3,1008.5,160.0,2.1
122.93,36.1,6.7,1008.3,90.0,2.6
120.46,38.9,5.6,1007.7,90.0,1.5
120.71,38.9,3.9,1007.0,90.0,2.1
121.6,40.6,1.7,1006.3,240.0,3.6
121.48,41.7,2.2,1005.4,250.0,2.6
121.74,40.6,1.1,1004.6,0.0,0.0
121.52,41.1,1.7,1004.0,0.0,1.5
121.32,40.6,1.7,1003.9,340.0,3.6
133.33,40.6,2.2,1003.8,350.0,3.1
125.34,39.4,3.9,1003.9,350.0,3.1
113.3,38.3,4.4,1004.4,250.0,3.6
111.43,36.7,3.9,1005.0,260.0,5.7
110.28,34.4,3.9,1005.5,250.0,3.6
109.85,35.0,3.9,1005.5,280.0,4.1
108.26,34.4,4.4,1005.6,300.0,3.1
107.86,32.2,5.0,1005.8,90.0,3.1
109.16,31.7,6.1,1006.0,80.0,4.1
109.84,30.0,6.1,1006.4,70.0,3.1
121.13,28.9,3.3,1007.0,80.0,2.6
112.75,28.3,1.1,1007.7,90.0,4.1
112.19,28.9,0.0,1008.2,100.0,4.1
114.32,30.6,-1.1,1008.5,140.0,3.6
118.12,32.2,-0.6,1008.6,90.0,3.6
121.33,33.9,-2.2,1008.3,90.0,2.6
122.52,37.2,-1.7,1007.9,90.0,3.1
123.2,37.8,-2.8,1007.2,90.0,1.5
122.12,39.4,-4.4,1006.3,90.0,3.1
121.95,40.0,-3.3,1005.5,30.0,2.6
120.69,41.7,-1.1,1004.5,30.0,2.1
120.2,42.2,-1.1,1003.8,130.0,3.6
120.94,41.7,-2.8,1003.4,240.0,2.1
125.02,41.1,-3.9,1002.9,240.0,1.5
121.27,41.1,-4.4,1002.9,240.0,2.1
109.08,39.4,-3.3,1003.1,210.0,2.1
106.96,37.8,1.1,1003.5,170.0,1.5
108.66,36.1,3.9,1004.0,220.0,2.1
109.58,35.0,2.8,1004.3,230.0,2.1
107.44,36.1,1.7,1004.3,0.0,0.0
106.69,31.7,2.8,1004.6,100.0,2.6
106.99,30.0,1.7,1004.5,80.0,2.1
107.73,30.0,2.2,1004.5,90.0,2.6
106.93,28.9,-1.1,1004.8,100.0,3.6
109.81,27.2,-5.0,1005.6,100.0,4.1
110.57,27.2,-3.3,1006.1,100.0,3.1
111.95,28.3,-1.1,1006.7,110.0,3.1
111.1,30.6,-0.6,1007.3,100.0,3.6
113.48,33.3,0.6,1007.5,140.0,3.6
115.21,35.0,1.7,1007.4,110.0,3.1
116.03,37.2,1.1,1007.2,110.0,1.5
117.25,40.0,0.6,1006.8,110.0,2.6
117.64,41.1,-1.1,1006.3,240.0,3.1
119.66,41.1,-2.8,1005.8,240.0,2.1
119.03,43.3,-2.8,1005.0,190.0,4.1
118.49,44.4,-1.7,1004.2,340.0,3.6
117.96,43.3,-1.7,1003.7,300.0,3.1
117.65,42.8,-1.7,1003.8,300.0,3.1
116.79,42.8,-6.7,1004.2,270.0,8.2
110.58,40.0,-8.9,1004.9,280.0,8.8
109.87,38.3,-8.9,1005.9,270.0,7.2
110.01,37.2,-6.1,1006.7,270.0,5.1
111.71,36.1,-6.1,1007.1,270.0,6.2
111.65,35.0,-5.0,1007.3,320.0,3.1
109.65,33.9,-4.4,1007.6,340.0,3.1
110.5,33.3,-4.4,1007.5,10.0,2.1
112.33,30.6,-2.2,1008.0,0.0,0.0
110.33,30.0,0.0,1008.6,130.0,1.5
109.1,29.4,0.0,1009.7,130.0,3.1
110.2,28.3,2.2,1010.5,90.0,3.6
110.89,30.0,2.2,1011.3,90.0,4.1
111.29,31.7,-0.6,1012.0,140.0,4.6
113.12,33.9,-1.1,1012.7,120.0,3.6
115.43,36.1,1.1,1012.7,190.0,4.1
114.8,37.8,1.7,1012.5,130.0,3.6
116.81,39.4,2.8,1012.2,0.0,0.0
117.37,41.1,3.9,1011.7,0.0,2.1
118.31,41.7,3.9,1010.6,270.0,5.7
118.52,41.7,3.9,1010.0,320.0,3.6
118.68,42.2,3.3,1009.2,270.0,6.2
118.76,41.1,5.0,1008.3,330.0,3.6
118.62,41.7,6.7,1008.2,280.0,6.2
118.63,40.6,6.7,1008.2,290.0,7.2
113.26,39.4,7.8,1008.3,260.0,6.2
114.57,38.3,9.4,1008.8,280.0,5.7
114.8,37.2,9.4,1009.3,260.0,5.1
116.51,36.1,10.0,1010.1,260.0,4.1
116.3,35.0,10.0,1010.7,240.0,2.1
115.1,35.0,9.4,1010.7,260.0,4.6
111.93,33.9,10.6,1011.3,260.0,5.1
113.51,33.9,10.0,1011.3,270.0,4.1
118.7,32.2,10.6,1011.9,0.0,0.0
120.65,31.7,11.7,1012.5,300.0,2.6
117.81,31.1,12.2,1012.9,0.0,0.0
94.07,32.2,12.8,1013.4,0.0,0.0
122.75,33.3,13.9,1013.9,260.0,1.5
122.41,33.9,15.0,1013.9,260.0,3.1
114.72,35.6,16.1,1013.7,290.0,4.6
118.94,36.1,15.0,1013.4,290.0,1.5
120.6,37.8,11.7,1012.9,280.0,6.7
119.95,38.3,11.7,1012.2,300.0,3.6
120.18,38.9,11.7,1011.3,300.0,2.6
120.59,40.6,12.8,1010.2,240.0,4.6
120.88,40.6,11.7,1009.2,270.0,5.7
121.71,41.7,11.7,1008.3,260.0,7.2
130.46,40.6,11.7,1007.7,280.0,7.2
126.78,39.4,11.7,1007.5,240.0,6.2
109.9,39.4,11.1,1007.3,260.0,6.2
110.78,37.8,11.1,1007.7,250.0,3.6
112.29,36.7,11.7,1008.1,230.0,2.6
114.37,36.1,11.7,1008.3,260.0,2.6
112.96,35.6,11.7,1008.5,260.0,3.6
112.92,35.6,10.6,1008.4,280.0,3.6
112.39,34.4,10.6,1008.4,260.0,4.1
114.4,32.2,12.2,1008.6,240.0,4.1
112.24,32.8,12.8,1008.7,270.0,3.6
110.67,32.8,12.8,1009.0,330.0,2.1
111.55,31.7,13.3,1009.9,0.0,0.0
111.68,32.8,13.3,1010.8,0.0,0.0
112.03,33.9,12.8,1011.5,100.0,2.6
112.74,35.0,12.8,1011.6,110.0,2.1
113.36,36.7,11.7,1011.5,340.0,2.6
115.38,37.8,10.6,1011.0,0.0,0.0
116.19,39.4,8.9,1010.4,290.0,2.1
117.43,40.6,7.8,1009.6,320.0,3.1
117.7,42.2,8.9,1008.5,300.0,4.1
118.11,43.3,7.2,1007.3,250.0,5.1
118.82,43.3,6.1,1006.4,270.0,6.7
119.1,43.3,5.6,1005.6,300.0,5.1
118.43,42.8,5.0,1005.1,270.0,5.7
118.78,42.8,3.9,1004.9,260.0,5.7
111.9,41.1,3.9,1005.1,250.0,4.1
112.44,40.0,4.4,1005.2,260.0,4.1
111.76,38.9,4.4,1005.7,250.0,3.6
114.5,37.8,5.6,1006.0,270.0,4.6
111.96,37.8,6.1,1006.1,280.0,4.6
112.95,34.4,6.7,1006.4,0.0,0.0
112.37,33.3,7.2,1006.5,210.0,2.1
113.5,32.8,7.2,1006.9,230.0,1.5
114.93,32.8,7.2,1007.4,90.0,2.1
116.25,30.6,10.0,1008.3,110.0,3.1
116.77,31.7,9.4,1009.5,90.0,2.1
118.34,32.2,10.0,1010.5,70.0,2.1
131.62,32.8,12.2,1011.5,110.0,3.1
121.4,35.6,12.2,1011.6,360.0,1.5
121.67,37.2,11.7,1011.7,0.0,0.0
121.8,38.9,11.7,1011.4,310.0,5.7
124.2,40.6,11.1,1010.6,260.0,6.7
124.59,41.7,9.4,1009.9,290.0,6.7
125.0,42.2,8.3,1008.9,300.0,5.7
123.49,42.8,7.8,1008.0,290.0,7.2
125.3,43.3,7.8,1006.8,280.0,4.1
124.67,44.4,6.1,1005.8,260.0,7.2
123.18,43.9,6.1,1005.3,270.0,7.7
121.72,43.3,5.6,1005.3,250.0,7.2
112.05,42.2,5.6,1005.7,250.0,4.6
114.02,41.1,6.7,1006.1,260.0,5.7
114.39,38.9,7.8,1006.9,240.0,3.6
114.6,37.8,8.3,1007.4,240.0,3.6
114.56,37.2,7.8,1007.8,280.0,3.6
112.24,36.7,7.8,1008.0,280.0,2.1
113.53,34.4,8.3,1008.1,0.0,0.0
114.51,33.3,10.6,1008.6,90.0,4.1
115.69,32.2,12.2,1009.1,80.0,3.1
114.67,31.7,14.4,1010.0,90.0,3.6
115.09,31.7,14.4,1011.4,90.0,3.6
117.15,32.2,13.9,1012.4,70.0,4.1
116.85,33.9,14.4,1013.2,70.0,2.6
88.93,35.0,14.4,1013.3,70.0,2.1
118.64,36.1,14.4,1013.0,70.0,1.5
119.69,38.3,13.3,1012.5,250.0,3.1
121.07,40.0,12.8,1011.9,0.0,0.0
123.08,40.6,11.1,1010.8,0.0,2.1
123.11,42.2,10.0,1009.5,260.0,1.5
122.72,42.8,7.8,1008.5,280.0,5.1
123.45,43.3,8.3,1007.3,320.0,4.1
122.81,43.3,8.3,1006.3,300.0,5.1
125.4,43.3,7.8,1005.9,300.0,3.1
134.95,43.3,7.2,1006.2,310.0,4.6
131.3,42.2,7.8,1006.2,260.0,3.1
124.8,42.8,7.2,1006.7,310.0,2.6
116.31,40.6,8.3,1007.3,190.0,2.1
118.46,39.4,7.2,1007.5,170.0,3.1
117.8,39.4,7.2,1007.1,350.0,3.1
116.15,36.7,9.4,1007.2,100.0,3.6
116.43,35.6,10.6,1007.2,140.0,2.6
118.78,35.6,10.0,1006.8,0.0,0.0
118.57,34.4,10.0,1007.2,80.0,5.7
120.38,34.4,11.1,1007.4,0.0,0.0
120.41,33.3,11.1,1008.0,80.0,4.6
121.38,33.9,10.6,1008.8,110.0,3.1
120.57,35.6,11.1,1009.2,100.0,3.1
121.63,37.2,10.0,1009.4,100.0,2.1
123.74,39.4,10.0,1009.4,100.0,1.5
123.97,42.2,9.4,1009.0,100.0,3.1
126.92,44.4,8.3,1008.0,110.0,6.2
130.17,46.1,8.3,1007.0,150.0,5.1
134.12,45.6,6.7,1006.3,150.0,2.1
125.21,46.1,7.2,1005.4,190.0,4.1
124.86,45.6,6.1,1004.6,0.0,0.0
125.2,46.1,5.6,1003.6,150.0,3.1
128.33,46.1,5.0,1003.2,350.0,3.1
136.82,45.0,5.0,1003.4,80.0,2.6
118.89,43.9,3.3,1003.9,120.0,4.1
116.83,43.3,5.0,1004.6,70.0,5.1
116.14,41.7,7.2,1005.6,50.0,8.8
116.89,40.6,7.8,1006.5,120.0,3.6
117.17,39.4,9.4,1006.4,120.0,3.6
116.81,39.4,10.0,1006.3,80.0,4.6
117.02,38.9,8.3,1006.1,100.0,5.7
118.78,37.8,8.9,1006.1,120.0,4.6
115.44,37.2,10.6,1007.1,70.0,4.6
116.6,36.1,9.4,1007.4,110.0,3.1
115.88,35.6,9.4,1007.7,110.0,5.1
115.99,35.6,10.0,1008.6,140.0,5.7
117.32,36.7,11.7,1009.8,140.0,5.1
117.85,36.7,12.2,1010.1,150.0,6.2
117.21,38.9,13.3,1010.0,170.0,5.1
117.95,40.6,13.3,1009.8,120.0,5.7
119.49,41.7,13.3,1009.3,120.0,2.6
120.41,43.3,12.2,1008.3,220.0,2.1
120.41,44.4,11.7,1007.4,210.0,4.1
118.9,43.3,10.0,1006.5,320.0,2.6
118.57,43.3,8.9,1005.7,320.0,1.5
117.61,43.9,10.0,1004.9,40.0,5.1
116.38,41.1,10.0,1004.4,30.0,7.2
117.14,41.1,9.4,1005.1,40.0,4.6
112.82,40.6,10.0,1005.4,50.0,3.1
113.4,39.4,10.6,1006.5,120.0,2.1
113.74,37.8,15.0,1008.3,240.0,6.2
115.29,37.2,15.0,1008.9,270.0,8.8
116.35,36.1,15.0,1009.0,270.0,8.8
115.83,35.6,15.6,1009.0,260.0,7.2
117.21,35.0,15.6,1009.6,260.0,3.1
115.79,34.4,15.6,1010.0,0.0,0.0
111.47,33.3,16.1,1010.7,0.0,0.0
111.34,32.8,16.7,1011.2,280.0,7.7
110.29,31.1,17.2,1012.3,300.0,6.2
112.42,30.6,17.8,1012.9,320.0,5.1
110.76,31.7,17.8,1012.8,310.0,3.6
111.91,32.2,17.2,1013.0,310.0,2.6
113.5,33.9,16.1,1012.5,270.0,2.6
114.17,36.1,16.1,1012.1,270.0,1.5
115.76,37.8,15.6,1011.2,270.0,2.1
117.32,38.3,15.6,1009.9,300.0,3.1
116.3,39.4,15.0,1008.7,300.0,3.1
116.48,41.1,14.4,1007.6,300.0,2.1
117.76,42.2,13.9,1006.3,220.0,4.1
118.42,41.7,12.8,1005.5,270.0,2.6
117.98,41.7,12.2,1005.7,250.0,5.1
118.77,41.1,12.2,1005.3,250.0,3.6
113.01,40.6,12.2,1006.2,260.0,5.1
112.44,38.9,13.3,1007.0,250.0,5.7
112.44,36.7,15.0,1007.8,240.0,8.8
112.9,35.6,16.7,1008.2,280.0,5.1
111.64,35.0,16.7,1008.6,290.0,7.2
110.9,35.0,16.7,1009.6,40.0,3.6
110.82,34.4,16.7,1011.413905088622,310.0,3.6
113.94,33.3,15.6,1008.9,310.0,2.6
116.46,33.3,15.6,1008.7,290.0,2.6
119.71,32.2,15.6,1008.8,300.0,3.1
90.45,31.7,15.6,1009.5,300.0,3.1
118.71,32.8,15.6,1009.3,90.0,2.1
118.08,33.9,15.6,1009.6,100.0,3.1
118.95,33.3,15.6,1010.2,140.0,3.6
119.15,35.6,15.0,1010.1,60.0,2.1
119.88,36.7,14.4,1009.7,340.0,2.1
122.62,38.3,13.9,1009.0,0.0,0.0
121.63,40.6,14.4,1008.0,280.0,6.2
121.23,40.6,12.8,1006.8,270.0,5.1
121.32,41.7,12.2,1005.5,250.0,7.2
120.72,41.7,12.8,1004.6,270.0,5.7
122.45,42.2,12.8,1003.6,280.0,7.2
120.75,42.2,12.2,1003.5,260.0,8.2
128.7,41.7,12.2,1003.5,260.0,7.2
111.2,40.6,11.7,1003.6,270.0,7.7
113.01,40.0,12.8,1005.0,270.0,7.2
112.77,38.9,13.3,1005.5,300.0,6.7
114.52,36.7,15.0,1007.0,140.0,8.2
112.99,31.7,18.3,1007.9,140.0,6.2
113.77,31.1,19.4,1008.4,140.0,5.7
109.08,29.4,19.4,1008.5,130.0,6.2
107.89,28.9,18.3,1009.3,80.0,7.2
104.0,28.9,17.8,1009.6,110.0,4.6
114.93,28.9,17.8,1009.8,140.0,4.6
117.24,29.4,17.8,1010.1,200.0,5.1
105.97,28.9,18.3,1010.5,160.0,7.2
106.16,29.4,18.3,1011.0,140.0,6.7
106.53,30.6,18.3,1011.0,130.0,5.1
106.12,32.2,18.3,1010.9,150.0,3.1
106.85,33.9,17.2,1010.5,40.0,3.1
108.49,36.1,17.2,1010.0,40.0,2.6
109.37,35.6,15.6,1009.2,220.0,3.6
109.0,37.8,16.1,1007.9,270.0,3.6
110.2,38.3,15.0,1007.0,300.0,2.6
109.71,38.9,15.6,1005.9,160.0,2.6
107.26,38.3,14.4,1005.4,290.0,4.6
109.47,38.9,15.6,1004.8,220.0,3.6
115.69,39.4,11.7,1005.3,290.0,5.1
114.34,38.3,13.3,1005.6,0.0,0.0
112.83,36.1,15.0,1006.6,30.0,3.6
102.31,34.4,13.9,1007.1,60.0,3.1
102.3,33.9,13.9,1007.4,150.0,3.6
102.28,33.3,14.4,1007.4,160.0,1.5
100.49,32.8,15.0,1007.3,110.0,2.1
102.31,32.2,15.6,1007.0,120.0,1.5
103.69,31.1,16.1,1007.2,110.0,1.5
105.47,30.6,16.1,1007.7,100.0,3.1
106.17,30.6,16.1,1008.3,90.0,2.6
106.29,30.0,16.7,1008.9,90.0,3.6
108.5,30.6,17.2,1009.3,100.0,3.1
113.34,32.8,16.7,1009.5,120.0,1.5
114.0,33.9,16.1,1009.7,0.0,0.0
107.58,36.1,15.6,1009.8,200.0,1.5
108.86,36.1,15.0,1009.6,0.0,0.0
109.66,38.9,15.0,1009.2,0.0,2.1
108.23,40.6,15.6,1008.2,0.0,1.5
108.91,41.7,14.4,1007.0,230.0,5.7
109.04,41.7,13.9,1006.6,310.0,4.6
108.4,41.7,13.9,1005.7,310.0,4.6
80.51,41.7,13.3,1005.0,260.0,5.7
110.52,41.7,12.8,1004.7,260.0,5.7
113.92,41.1,12.2,1005.2,290.0,6.2
100.79,38.9,12.8,1005.4,330.0,5.7
101.41,37.8,12.8,1005.9,330.0,4.1
102.4,37.8,12.2,1007.3,270.0,4.1
103.89,37.2,16.1,1008.0,270.0,7.2
103.38,35.6,16.1,1008.1,260.0,4.6
102.65,35.0,16.1,1008.4,260.0,3.6
102.68,33.9,17.2,1009.1,140.0,3.1
104.63,32.2,17.2,1009.2,120.0,3.1
104.14,31.7,18.3,1009.6,80.0,4.1
103.93,30.6,17.8,1010.0,90.0,1.5
104.3,30.6,17.2,1010.5,100.0,2.6
106.99,31.7,17.2,1010.7,0.0,0.0
105.59,33.3,17.2,1011.3,300.0,2.6
107.84,33.9,16.7,1011.6,300.0,1.5
106.91,34.4,16.7,1011.5,300.0,2.6
107.83,36.1,17.2,1011.3,270.0,3.1
109.7,37.2,16.7,1010.8,270.0,2.1
120.77,38.9,15.6,1009.9,320.0,3.6
110.83,40.6,15.6,1008.7,240.0,5.1
110.32,41.7,14.4,1007.8,240.0,5.7
110.03,42.2,12.2,1006.7,290.0,6.2
110.4,42.2,13.3,1006.3,260.0,5.7
110.6,41.7,13.3,1006.0,250.0,5.7
121.45,41.1,12.8,1005.8,250.0,5.7
109.42,40.6,13.3,1006.1,260.0,5.7
104.11,39.4,13.9,1007.2,260.0,4.6
103.53,38.3,13.9,1008.0,250.0,3.1
104.15,37.8,14.4,1008.6,240.0,3.1
103.78,32.8,18.3,1009.9,160.0,9.3
102.86,32.2,18.9,1010.2,150.0,8.2
103.81,31.7,18.3,1010.5,150.0,8.2
104.85,31.1,17.2,1010.8,120.0,5.7
106.06,30.0,16.7,1011.1,90.0,4.1
106.89,30.0,16.7,1011.6,110.0,3.6
117.27,30.0,16.7,1012.1,140.0,3.6
106.28,31.1,16.7,1012.4,120.0,3.1
105.25,32.2,16.7,1012.2,100.0,1.5
107.13,33.9,16.7,1012.4,210.0,2.1
108.56,35.0,15.6,1012.4,210.0,2.1
109.67,36.1,16.1,1011.9,90.0,2.1
110.57,38.3,16.1,1011.3,90.0,2.1
110.19,39.4,15.6,1010.5,280.0,4.6
108.42,39.4,14.4,1009.6,30.0,2.6
109.23,41.7,13.9,1008.5,310.0,6.7
108.21,41.1,15.0,1007.7,310.0,5.7
109.18,41.7,14.4,1007.5,310.0,1.5
109.87,38.3,13.9,1007.8,360.0,10.8
121.03,39.4,10.6,1007.5,340.0,2.6
102.44,37.2,12.8,1007.5,130.0,5.7
101.18,35.6,15.6,1007.6,140.0,3.1
101.74,35.0,15.6,1008.3,110.0,3.6
104.07,33.3,16.7,1009.3,120.0,6.2
103.14,33.3,16.7,1009.8,130.0,2.6
101.91,33.9,15.0,1010.0,140.0,2.6
103.33,32.8,16.7,1009.9,120.0,3.6
105.25,32.8,16.7,1010.1,120.0,1.5
103.13,32.2,17.2,1010.3,100.0,3.1
103.52,32.2,17.2,1010.5,100.0,3.1
102.02,31.7,17.8,1011.1,130.0,2.6
103.63,32.2,17.8,1011.7,160.0,3.1
103.06,33.3,17.8,1011.9,160.0,3.6
103.88,35.0,17.2,1011.9,140.0,3.6
103.6,36.7,16.7,1011.6,100.0,3.1
104.24,38.3,16.7,1011.3,180.0,3.6
104.42,38.9,15.6,1010.8,180.0,2.6
105.28,40.0,15.6,1009.5,180.0,2.6
106.71,41.7,15.6,1008.4,200.0,3.1
106.71,41.7,16.1,1007.2,300.0,6.2
106.09,41.1,15.6,1006.6,320.0,3.6
103.92,41.1,15.6,1006.5,350.0,3.1
103.6,40.6,15.0,1006.3,50.0,6.7
103.48,34.4,17.8,1006.7,200.0,3.6
97.52,35.0,18.3,1008.4,50.0,5.1
97.95,34.4,15.6,1009.5,240.0,3.1
99.25,31.1,18.9,1010.4,250.0,5.1
101.9,31.1,18.3,1010.1,0.0,0.0
102.49,30.6,21.1,1011.3,110.0,2.1
100.82,31.1,20.0,1011.2,100.0,5.7
102.28,30.0,19.4,1011.4,140.0,3.6
103.75,29.4,20.0,1010.7,120.0,3.6
101.51,29.4,20.6,1010.1,80.0,3.1
99.27,28.9,21.1,1010.1,120.0,4.6
98.02,29.4,20.6,1010.9,160.0,1.5
98.22,29.4,20.6,1011.4,200.0,3.1
98.7,30.6,20.6,1011.9,150.0,3.1
100.77,32.2,20.6,1012.0,140.0,4.6
100.9,33.3,20.0,1011.7,200.0,3.6
100.63,34.4,19.4,1011.0,200.0,2.6
99.59,36.7,18.9,1010.1,200.0,3.1
99.83,37.2,18.3,1008.9,200.0,3.1
100.84,37.8,17.8,1007.7,260.0,4.1
101.94,38.3,16.1,1006.8,260.0,5.7
103.65,39.4,17.2,1005.8,320.0,4.1
101.68,38.9,16.1,1005.1,220.0,3.6
101.94,38.9,15.6,1004.5,360.0,3.6
101.3,38.3,16.7,1004.5,240.0,4.1
96.6,38.3,16.7,1005.6,270.0,3.6
96.01,37.8,16.1,1005.8,220.0,3.1
95.23,33.3,18.9,1006.9,150.0,6.7
98.87,23.3,20.6,1010.3,50.0,5.7
97.27,25.0,22.2,1010.8,240.0,7.7
96.87,25.0,22.2,1009.7,120.0,3.1
97.12,25.0,21.7,1010.1,100.0,6.7
99.79,25.6,19.4,1009.5,100.0,4.6
99.83,26.1,21.1,1008.5,110.0,3.1
100.51,26.1,21.1,1008.5,30.0,2.1
99.27,25.6,21.7,1009.1,230.0,1.5
98.36,26.7,20.6,1010.0,140.0,3.1
98.63,27.2,20.6,1010.8,120.0,3.1
100.02,27.8,21.1,1010.9,110.0,2.6
104.13,28.3,20.6,1010.9,100.0,3.6
113.86,29.4,20.0,1011.2,100.0,3.6
104.0,32.2,20.0,1010.3,100.0,1.5
103.5,33.9,19.4,1009.4,100.0,1.5
112.46,35.0,17.8,1008.1,300.0,2.1
103.9,36.1,18.9,1006.8,290.0,3.6
105.78,36.7,18.3,1006.0,320.0,3.6
105.68,36.7,17.8,1005.6,210.0,5.1
111.91,37.2,18.3,1005.6,200.0,4.1
114.9,36.7,17.2,1005.8,170.0,3.1
97.94,36.1,17.2,1006.3,180.0,3.1
96.68,33.9,20.0,1008.0,180.0,5.1
96.49,32.8,20.0,1008.7,180.0,5.1
97.78,32.2,19.4,1008.3,140.0,4.1
96.61,31.7,19.4,1009.4,130.0,5.7
95.24,29.4,20.0,1010.1,140.0,10.3
